Paper ID,Paper Title,Author(s),Session,Oral
9579,Instance Segmentation of Biological Images Using Harmonic Embeddings,"Victor Kulikov, Victor Lempitsky","Oral 1.4B — Medical, Biological and Cell Microscopy",True
10310,Multi-scale Domain-adversarial Multiple-instance CNN for Cancer Subtype Classification with Unannotated Histopathological Images,"Noriaki Hashimoto, Daisuke Fukushima, Ryoichi Koga, Yusuke Takagi, Kaho Ko, Kei Kohno, Masato Nakaguro, Shigeo Nakamura, Hidekata Hontani, Ichiro Takeuchi","Oral 1.4B — Medical, Biological and Cell Microscopy",True
3001,SOS: Selective Objective Switch for Rapid Immunofluorescence Whole Slide Image Classification,"Sam Maksoud, Kun Zhao, Peter Hobson, Anthony Jennings, Brian C. Lovell","Oral 1.4B — Medical, Biological and Cell Microscopy",True
8452,Task Agnostic Robust Learning on Corrupt Outputs by Correlation-Guided Mixture Density Networks,"Sungjoon Choi, Sanghoon Hong, Kyungjae Lee, Sungbin Lim",Oral 1.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (1),True
1771,METAL: Minimum Effort Temporal Activity Localization in Untrimmed Videos,"Da Zhang, Xiyang Dai, Yuan-Fang Wang",Oral 1.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (1),True
8551,Neural Data Server: A Large-Scale Search Engine for Transfer Learning Data,"Xi Yan, David Acuna, Sanja Fidler",Oral 1.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (1),True
5261,Revisiting Knowledge Distillation via Label Smoothing Regularization,"Li Yuan, Francis EH Tay, Guilin Li, Tao Wang, Jiashi Feng",Oral 1.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (1),True
5880,WCP: Worst-Case Perturbations for Semi-Supervised Deep Learning,"Liheng Zhang, Guo-Jun Qi",Oral 1.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (1),True
7560,DEPARA: Deep Attribution Graph for Deep Knowledge Transferability,"Jie Song, Yixin Chen, Jingwen Ye, Xinchao Wang, Chengchao Shen, Feng Mao, Mingli Song",Oral 1.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (1),True
2376,Conditional Channel Gated Networks for Task-Aware Continual Learning,"Davide Abati, Jakub Tomczak, Tijmen Blankevoort, Simone Calderara, Rita Cucchiara, Babak Ehteshami Bejnordi",Oral 1.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (1),True
593,Towards Discriminability and Diversity: Batch Nuclear-Norm Maximization Under Label Insufficient Situations,"Shuhao Cui, Shuhui Wang, Junbao Zhuo, Liang Li, Qingming Huang, Qi Tian",Oral 1.4C — Transfer/Low-Shot/Semi/Unsupervised Learning (1),True
173,FocalMix: Semi-Supervised Learning for 3D Medical Image Detection,"Dong Wang, Yuan Zhang, Kexin Zhang, Liwei Wang","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
267,Learning 3D Semantic Scene Graphs From 3D Indoor Reconstructions,"Johanna Wald, Helisa Dhamo, Nassir Navab, Federico Tombari","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
322,Self-Supervised Viewpoint Learning From Image Collections,"Siva Karthik Mustikovela, Varun Jampani, Shalini De Mello, Sifei Liu, Umar Iqbal, Carsten Rother, Jan Kautz","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
457,Two-Shot Spatially-Varying BRDF and Shape Estimation,"Mark Boss, Varun Jampani, Kihwan Kim, Hendrik P.A. Lensch, Jan Kautz","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
753,Variational Context-Deformable ConvNets for Indoor Scene Parsing,"Zhitong Xiong, Yuan Yuan, Nianhui Guo, Qi Wang","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
759,Strip Pooling: Rethinking Spatial Pooling for Scene Parsing,"Qibin Hou, Li Zhang, Ming-Ming Cheng, Jiashi Feng","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
928,Few-Shot Object Detection With Attention-RPN and Multi-Relation Detector,"Qi Fan, Wei Zhuo, Chi-Keung Tang, Yu-Wing Tai","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
966,What Can Be Transferred: Unsupervised Domain Adaptation for Endoscopic Lesions Segmentation,"Jiahua Dong, Yang Cong, Gan Sun, Bineng Zhong, Xiaowei Xu","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
978,ADINet: Attribute Driven Incremental Network for Retinal Image Classification,"Qier Meng, Satoh Shin'ichi","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1019,Unsupervised Domain Adaptation With Hierarchical Gradient Synchronization,"Lanqing Hu, Meina Kan, Shiguang Shan, Xilin Chen","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1027,Deep Grouping Model for Unified Perceptual Parsing,"Zhiheng Li, Wenxuan Bao, Jiayang Zheng, Chenliang Xu","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1032,Where Am I Looking At? Joint Location and Orientation Estimation by Cross-View Matching,"Yujiao Shi, Xin Yu, Dylan Campbell, Hongdong Li","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1114,Gum-Net: Unsupervised Geometric Matching for Fast and Accurate 3D Subtomogram Image Alignment and Averaging,"Xiangrui Zeng, Min Xu","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1221,FDA: Fourier Domain Adaptation for Semantic Segmentation,"Yanchao Yang, Stefano Soatto","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1326,Foreground-Aware Relation Network for Geospatial Object Segmentation in High Spatial Resolution Remote Sensing Imagery,"Zhuo Zheng, Yanfei Zhong, Junjue Wang, Ailong Ma","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1359,When2com: Multi-Agent Perception via Communication Graph Grouping,"Yen-Cheng Liu, Junjiao Tian, Nathaniel Glaser, Zsolt Kira","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1689,Learning Human-Object Interaction Detection Using Interaction Points,"Tiancai Wang, Tong Yang, Martin Danelljan, Fahad Shahbaz Khan, Xiangyu Zhang, Jian Sun","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1765,C2FNAS: Coarse-to-Fine Neural Architecture Search for 3D Medical Image Segmentation,"Qihang Yu, Dong Yang, Holger Roth, Yutong Bai, Yixiao Zhang, Alan L. Yuille, Daguang Xu","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1778,Adaptive Subspaces for Few-Shot Learning,"Christian Simon, Piotr Koniusz, Richard Nock, Mehrtash Harandi","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1842,Learning to Detect Important People in Unlabelled Images for Semi-Supervised Important People Detection,"Fa-Ting Hong, Wei-Hong Li, Wei-Shi Zheng","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1850,Stochastic Sparse Subspace Clustering,"Ying Chen, Chun-Guang Li, Chong You","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
1916,CRNet: Cross-Reference Networks for Few-Shot Segmentation,"Weide Liu, Chi Zhang, Guosheng Lin, Fayao Liu","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2055,Shoestring: Graph-Based Semi-Supervised Classification With Severely Limited Labeled Data,"Wanyu Lin, Zhaolin Gao, Baochun Li","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2136,Uninformed Students: Student-Teacher Anomaly Detection With Discriminative Latent Embeddings,"Paul Bergmann, Michael Fauser, David Sattlegger, Carsten Steger","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2245,3D Sketch-Aware Semantic Scene Completion via Semi-Supervised Structure Prior,"Xiaokang Chen, Kwan-Yee Lin, Chen Qian, Gang Zeng, Hongsheng Li","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2352,Graph-Guided Architecture Search for Real-Time Semantic Segmentation,"Peiwen Lin, Peng Sun, Guangliang Cheng, Sirui Xie, Xi Li, Jianping Shi","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2379,Composing Good Shots by Exploiting Mutual Relations,"Debang Li, Junge Zhang, Kaiqi Huang, Ming-Hsuan Yang","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2384,Organ at Risk Segmentation for Head and Neck Cancer Using Stratified Learning and Neural Architecture Search,"Dazhou Guo, Dakai Jin, Zhuotun Zhu, Tsung-Ying Ho, Adam P. Harrison, Chun-Hung Chao, Jing Xiao, Le Lu","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
3140,G2L-Net: Global to Local Network for Real-Time 6D Pose Estimation With Embedding Vector Features,"Wei Chen, Xi Jia, Hyung Jin Chang, Jinming Duan, Aleš Leonardis","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
3142,Unsupervised Instance Segmentation in Microscopy Images via Panoptic Domain Adaptation and Task Re-Weighting,"Dongnan Liu, Donghao Zhang, Yang Song, Fan Zhang, Lauren O’Donnell, Heng Huang, Mei Chen, Weidong Cai","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
3185,Single-Stage Semantic Segmentation From Image Labels,"Nikita Araslanov, Stefan Roth","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4277,Cascaded Human-Object Interaction Recognition,"Tianfei Zhou, Wenguan Wang, Siyuan Qi, Haibin Ling, Jianbing Shen","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4289,DuDoRNet: Learning a Dual-Domain Recurrent Network for Fast MRI Reconstruction With Deep T1 Prior,"Bo Zhou, S. Kevin Zhou","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4326,Learning Integral Objects With Intra-Class Discriminator for Weakly-Supervised Semantic Segmentation,"Junsong Fan, Zhaoxiang Zhang, Chunfeng Song, Tieniu Tan","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4519,FPConv: Learning Local Flattening for Point Convolution,"Yiqun Lin, Zizheng Yan, Haibin Huang, Dong Du, Ligang Liu, Shuguang Cui, Xiaoguang Han","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4587,Rotation Equivariant Graph Convolutional Network for Spherical Image Classification,"Qin Yang, Chenglin Li, Wenrui Dai, Junni Zou, Guo-Jun Qi, Hongkai Xiong","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4635,FOAL: Fast Online Adaptive Learning for Cardiac Motion Estimation,"Hanchao Yu, Shanhui Sun, Haichao Yu, Xiao Chen, Honghui Shi, Thomas S. Huang, Terrence Chen","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4824,ScrabbleGAN: Semi-Supervised Varying Length Handwritten Text Generation,"Sharon Fogel, Hadar Averbuch-Elor, Sarel Cohen, Shai Mazor, Roee Litman","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4847,Cross-Domain Semantic Segmentation via Domain-Invariant Interactive Relation Transfer,"Fengmao Lv, Tao Liang, Xiang Chen, Guosheng Lin","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4848,Inflated Episodic Memory With Region Self-Attention for Long-Tailed Visual Recognition,"Linchao Zhu, Yi Yang","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4909,Multimodal Future Localization and Emergence Prediction for Objects in Egocentric View With a Reachability Prior,"Osama Makansi, Özgün Çiçek, Kevin Buchicchio, Thomas Brox","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4964,Structure Preserving Generative Cross-Domain Learning,"Haifeng Xia, Zhengming Ding","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5393,Reverse Perspective Network for Perspective-Aware Object Counting,"Yifan Yang, Guorong Li, Zhe Wu, Li Su, Qingming Huang, Nicu Sebe","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5495,Multi-Path Region Mining for Weakly Supervised 3D Semantic Segmentation on Point Clouds,"Jiacheng Wei, Guosheng Lin, Kim-Hui Yap, Tzu-Yi Hung, Lihua Xie","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5507,Reliable Weighted Optimal Transport for Unsupervised Domain Adaptation,"Renjun Xu, Pelen Liu, Liyan Wang, Chao Chen, Jindong Wang","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5567,ImVoteNet: Boosting 3D Object Detection in Point Clouds With Image Votes,"Charles R. Qi, Xinlei Chen, Or Litany, Leonidas J. Guibas","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5568,Understanding Road Layout From Videos as a Whole,"Buyu Liu, Bingbing Zhuang, Samuel Schulter, Pan Ji, Manmohan Chandraker","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5606,Bi-Directional Relationship Inferring Network for Referring Image Segmentation,"Zhiwei Hu, Guang Feng, Jiayu Sun, Lihe Zhang, Huchuan Lu","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5738,Perspective Plane Program Induction From a Single Image,"Yikai Li, Jiayuan Mao, Xiuming Zhang, William T. Freeman, Joshua B. Tenenbaum, Jiajun Wu","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6110,DeepFLASH: An Efficient Network for Learning-Based Medical Image Registration,"Jian Wang, Miaomiao Zhang","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6291,Semi-Supervised Learning for Few-Shot Image-to-Image Translation,"Yaxing Wang, Salman Khan, Abel Gonzalez-Garcia, Joost van de Weijer, Fahad Shahbaz Khan","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6320,Semantic Correspondence as an Optimal Transport Problem,"Yanbin Liu, Linchao Zhu, Makoto Yamada, Yi Yang","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6334,How Much Time Do You Have? Modeling Multi-Duration Saliency,"Camilo Fosco, Anelise Newman, Pat Sukhum, Yun Bin Zhang, Nanxuan Zhao, Aude Oliva, Zoya Bylinskii","Poster 1.4 — Scene Analysis and Understanding; Medical, Biological and Cell Microscopy; Transfer/Low-Shot/Semi/Unsupervised Learning",False
